region_name,region_type,parent_region_code,region_code,region_code_level,region_code_type,leaf_region_code,country_iso_3166-1_alpha-2,country_iso_3166-1_alpha-3,country_iso_3166-1_numeric,level_1_region_code,level_2_region_code,level_3_region_code,datacommons_name,datacommons_id,wikidata_id
Suffolk County,county,US-NY,US-NY-36103,3,fips_6-4,36103,US,USA,840,USA,US-NY,US-NY-36103,Suffolk County,geoId/36103,Q54065
Jones County,county,US-NC,US-NC-37103,3,fips_6-4,37103,US,USA,840,USA,US-NC,US-NC-37103,Jones County,geoId/37103,Q502492
Wells County,county,US-ND,US-ND-38103,3,fips_6-4,38103,US,USA,840,USA,US-ND,US-ND-38103,Wells County,geoId/38103,Q48874
Medina County,county,US-OH,US-OH-39103,3,fips_6-4,39103,US,USA,840,USA,US-OH,US-OH-39103,Medina County,geoId/39103,Q336183
Noble County,county,US-OK,US-OK-40103,3,fips_6-4,40103,US,USA,840,USA,US-OK,US-OK-40103,Noble County,geoId/40103,Q495570
Pike County,county,US-PA,US-PA-42103,3,fips_6-4,42103,US,USA,840,USA,US-PA,US-PA-42103,Pike County,geoId/42103,Q495649
Pennington County,county,US-SD,US-SD-46103,3,fips_6-4,46103,US,USA,840,USA,US-SD,US-SD-46103,Pennington County,geoId/46103,Q495257
Lincoln County,county,US-TN,US-TN-47103,3,fips_6-4,47103,US,USA,840,USA,US-TN,US-TN-47103,Lincoln County,geoId/47103,Q490322
Crane County,county,US-TX,US-TX-48103,3,fips_6-4,48103,US,USA,840,USA,US-TX,US-TX-48103,Crane County,geoId/48103,Q109447
Lancaster County,county,US-VA,US-VA-51103,3,fips_6-4,51103,US,USA,840,USA,US-VA,US-VA-51103,Lancaster County,geoId/51103,Q505941
Wetzel County,county,US-WV,US-WV-54103,3,fips_6-4,54103,US,USA,840,USA,US-WV,US-WV-54103,Wetzel County,geoId/54103,Q501858
Richland County,county,US-WI,US-WI-55103,3,fips_6-4,55103,US,USA,840,USA,US-WI,US-WI-55103,Richland County,geoId/55103,Q501596
Naguabo Municipio,county,US-PR,US-PR-72103,3,fips_6-4,72103,US,USA,840,USA,US-PR,US-PR-72103,Naguabo,geoId/72103,Q2659720
Perry County,county,US-AL,US-AL-01105,3,fips_6-4,01105,US,USA,840,USA,US-AL,US-AL-01105,Perry County,geoId/01105,Q253538
Hoonah-Angoon Census Area,county,US-AK,US-AK-02105,3,fips_6-4,02105,US,USA,840,USA,US-AK,US-AK-02105,Hoonah-Angoon Census Area,geoId/02105,Q500827
Perry County,county,US-AR,US-AR-05105,3,fips_6-4,05105,US,USA,840,USA,US-AR,US-AR-05105,Perry County,geoId/05105,Q61131
Trinity County,county,US-CA,US-CA-06105,3,fips_6-4,06105,US,USA,840,USA,US-CA,US-CA-06105,Trinity County,geoId/06105,Q156188
Rio Grande County,county,US-CO,US-CO-08105,3,fips_6-4,08105,US,USA,840,USA,US-CO,US-CO-08105,Rio Grande County,geoId/08105,Q312737
Polk County,county,US-FL,US-FL-12105,3,fips_6-4,12105,US,USA,840,USA,US-FL,US-FL-12105,Polk County,geoId/12105,Q501043
Elbert County,county,US-GA,US-GA-13105,3,fips_6-4,13105,US,USA,840,USA,US-GA,US-GA-13105,Elbert County,geoId/13105,Q492016
Livingston County,county,US-IL,US-IL-17105,3,fips_6-4,17105,US,USA,840,USA,US-IL,US-IL-17105,Livingston County,geoId/17105,Q429814
Monroe County,county,US-IN,US-IN-18105,3,fips_6-4,18105,US,USA,840,USA,US-IN,US-IN-18105,Monroe County,geoId/18105,Q512699
Jones County,county,US-IA,US-IA-19105,3,fips_6-4,19105,US,USA,840,USA,US-IA,US-IA-19105,Jones County,geoId/19105,Q485974
Lincoln County,county,US-KS,US-KS-20105,3,fips_6-4,20105,US,USA,840,USA,US-KS,US-KS-20105,Lincoln County,geoId/20105,Q376876
Hickman County,county,US-KY,US-KY-21105,3,fips_6-4,21105,US,USA,840,USA,US-KY,US-KY-21105,Hickman County,geoId/21105,Q500680
Tangipahoa Parish,county,US-LA,US-LA-22105,3,fips_6-4,22105,US,USA,840,USA,US-LA,US-LA-22105,Tangipahoa Parish,geoId/22105,Q504312
Mason County,county,US-MI,US-MI-26105,3,fips_6-4,26105,US,USA,840,USA,US-MI,US-MI-26105,Mason County,geoId/26105,Q63718
Nobles County,county,US-MN,US-MN-27105,3,fips_6-4,27105,US,USA,840,USA,US-MN,US-MN-27105,Nobles County,geoId/27105,Q491196
Oktibbeha County,county,US-MS,US-MS-28105,3,fips_6-4,28105,US,USA,840,USA,US-MS,US-MS-28105,Oktibbeha County,geoId/28105,Q497615
Laclede County,county,US-MO,US-MO-29105,3,fips_6-4,29105,US,USA,840,USA,US-MO,US-MO-29105,Laclede County,geoId/29105,Q490112
Valley County,county,US-MT,US-MT-30105,3,fips_6-4,30105,US,USA,840,USA,US-MT,US-MT-30105,Valley County,geoId/30105,Q496764
Kimball County,county,US-NE,US-NE-31105,3,fips_6-4,31105,US,USA,840,USA,US-NE,US-NE-31105,Kimball County,geoId/31105,Q489729
Sullivan County,county,US-NY,US-NY-36105,3,fips_6-4,36105,US,USA,840,USA,US-NY,US-NY-36105,Sullivan County,geoId/36105,Q70979
Lee County,county,US-NC,US-NC-37105,3,fips_6-4,37105,US,USA,840,USA,US-NC,US-NC-37105,Lee County,geoId/37105,Q507838
Williams County,county,US-ND,US-ND-38105,3,fips_6-4,38105,US,USA,840,USA,US-ND,US-ND-38105,Williams County,geoId/38105,Q28496
Meigs County,county,US-OH,US-OH-39105,3,fips_6-4,39105,US,USA,840,USA,US-OH,US-OH-39105,Meigs County,geoId/39105,Q489915
Nowata County,county,US-OK,US-OK-40105,3,fips_6-4,40105,US,USA,840,USA,US-OK,US-OK-40105,Nowata County,geoId/40105,Q495918
Potter County,county,US-PA,US-PA-42105,3,fips_6-4,42105,US,USA,840,USA,US-PA,US-PA-42105,Potter County,geoId/42105,Q501340
Perkins County,county,US-SD,US-SD-46105,3,fips_6-4,46105,US,USA,840,USA,US-SD,US-SD-46105,Perkins County,geoId/46105,Q495195
Loudon County,county,US-TN,US-TN-47105,3,fips_6-4,47105,US,USA,840,USA,US-TN,US-TN-47105,Loudon County,geoId/47105,Q501927
Crockett County,county,US-TX,US-TX-48105,3,fips_6-4,48105,US,USA,840,USA,US-TX,US-TX-48105,Crockett County,geoId/48105,Q108957
Lee County,county,US-VA,US-VA-51105,3,fips_6-4,51105,US,USA,840,USA,US-VA,US-VA-51105,Lee County,geoId/51105,Q514008
Wirt County,county,US-WV,US-WV-54105,3,fips_6-4,54105,US,USA,840,USA,US-WV,US-WV-54105,Wirt County,geoId/54105,Q501555
Rock County,county,US-WI,US-WI-55105,3,fips_6-4,55105,US,USA,840,USA,US-WI,US-WI-55105,Rock County,geoId/55105,Q500939
Naranjito Municipio,county,US-PR,US-PR-72105,3,fips_6-4,72105,US,USA,840,USA,US-PR,US-PR-72105,Naranjito,geoId/72105,Q2623972
Pickens County,county,US-AL,US-AL-01107,3,fips_6-4,01107,US,USA,840,USA,US-AL,US-AL-01107,Pickens County,geoId/01107,Q949766
Phillips County,county,US-AR,US-AR-05107,3,fips_6-4,05107,US,USA,840,USA,US-AR,US-AR-05107,Phillips County,geoId/05107,Q61470
Tulare County,county,US-CA,US-CA-06107,3,fips_6-4,06107,US,USA,840,USA,US-CA,US-CA-06107,Tulare County,geoId/06107,Q109686
Routt County,county,US-CO,US-CO-08107,3,fips_6-4,08107,US,USA,840,USA,US-CO,US-CO-08107,Routt County,geoId/08107,Q312734
Putnam County,county,US-FL,US-FL-12107,3,fips_6-4,12107,US,USA,840,USA,US-FL,US-FL-12107,Putnam County,geoId/12107,Q503059
Emanuel County,county,US-GA,US-GA-13107,3,fips_6-4,13107,US,USA,840,USA,US-GA,US-GA-13107,Emanuel County,geoId/13107,Q111894
Logan County,county,US-IL,US-IL-17107,3,fips_6-4,17107,US,USA,840,USA,US-IL,US-IL-17107,Logan County,geoId/17107,Q490980
Montgomery County,county,US-IN,US-IN-18107,3,fips_6-4,18107,US,USA,840,USA,US-IN,US-IN-18107,Montgomery County,geoId/18107,Q512686
Keokuk County,county,US-IA,US-IA-19107,3,fips_6-4,19107,US,USA,840,USA,US-IA,US-IA-19107,Keokuk County,geoId/19107,Q485926
Linn County,county,US-KS,US-KS-20107,3,fips_6-4,20107,US,USA,840,USA,US-KS,US-KS-20107,Linn County,geoId/20107,Q376053
Hopkins County,county,US-KY,US-KY-21107,3,fips_6-4,21107,US,USA,840,USA,US-KY,US-KY-21107,Hopkins County,geoId/21107,Q501092
Tensas Parish,county,US-LA,US-LA-22107,3,fips_6-4,22107,US,USA,840,USA,US-LA,US-LA-22107,Tensas Parish,geoId/22107,Q512911
Mecosta County,county,US-MI,US-MI-26107,3,fips_6-4,26107,US,USA,840,USA,US-MI,US-MI-26107,Mecosta County,geoId/26107,Q74686
Norman County,county,US-MN,US-MN-27107,3,fips_6-4,27107,US,USA,840,USA,US-MN,US-MN-27107,Norman County,geoId/27107,Q486265
Panola County,county,US-MS,US-MS-28107,3,fips_6-4,28107,US,USA,840,USA,US-MS,US-MS-28107,Panola County,geoId/28107,Q490272
Lafayette County,county,US-MO,US-MO-29107,3,fips_6-4,29107,US,USA,840,USA,US-MO,US-MO-29107,Lafayette County,geoId/29107,Q490009
Wheatland County,county,US-MT,US-MT-30107,3,fips_6-4,30107,US,USA,840,USA,US-MT,US-MT-30107,Wheatland County,geoId/30107,Q496161
Knox County,county,US-NE,US-NE-31107,3,fips_6-4,31107,US,USA,840,USA,US-NE,US-NE-31107,Knox County,geoId/31107,Q502569
Tioga County,county,US-NY,US-NY-36107,3,fips_6-4,36107,US,USA,840,USA,US-NY,US-NY-36107,Tioga County,geoId/36107,Q56154
Lenoir County,county,US-NC,US-NC-37107,3,fips_6-4,37107,US,USA,840,USA,US-NC,US-NC-37107,Lenoir County,geoId/37107,Q507907
Mercer County,county,US-OH,US-OH-39107,3,fips_6-4,39107,US,USA,840,USA,US-OH,US-OH-39107,Mercer County,geoId/39107,Q485549
Okfuskee County,county,US-OK,US-OK-40107,3,fips_6-4,40107,US,USA,840,USA,US-OK,US-OK-40107,Okfuskee County,geoId/40107,Q495885
Schuylkill County,county,US-PA,US-PA-42107,3,fips_6-4,42107,US,USA,840,USA,US-PA,US-PA-42107,Schuylkill County,geoId/42107,Q494207
Potter County,county,US-SD,US-SD-46107,3,fips_6-4,46107,US,USA,840,USA,US-SD,US-SD-46107,Potter County,geoId/46107,Q495191
McMinn County,county,US-TN,US-TN-47107,3,fips_6-4,47107,US,USA,840,USA,US-TN,US-TN-47107,McMinn County,geoId/47107,Q494636
Crosby County,county,US-TX,US-TX-48107,3,fips_6-4,48107,US,USA,840,USA,US-TX,US-TX-48107,Crosby County,geoId/48107,Q109279
Loudoun County,county,US-VA,US-VA-51107,3,fips_6-4,51107,US,USA,840,USA,US-VA,US-VA-51107,Loudoun County,geoId/51107,Q495310
Wood County,county,US-WV,US-WV-54107,3,fips_6-4,54107,US,USA,840,USA,US-WV,US-WV-54107,Wood County,geoId/54107,Q501331
Rusk County,county,US-WI,US-WI-55107,3,fips_6-4,55107,US,USA,840,USA,US-WI,US-WI-55107,Rusk County,geoId/55107,Q500861
Orocovis Municipio,county,US-PR,US-PR-72107,3,fips_6-4,72107,US,USA,840,USA,US-PR,US-PR-72107,Orocovis,geoId/72107,Q2624345
Pike County,county,US-AL,US-AL-01109,3,fips_6-4,01109,US,USA,840,USA,US-AL,US-AL-01109,Pike County,geoId/01109,Q492888
Pike County,county,US-AR,US-AR-05109,3,fips_6-4,05109,US,USA,840,USA,US-AR,US-AR-05109,Pike County,geoId/05109,Q61202
Tuolumne County,county,US-CA,US-CA-06109,3,fips_6-4,06109,US,USA,840,USA,US-CA,US-CA-06109,Tuolumne County,geoId/06109,Q156346
Saguache County,county,US-CO,US-CO-08109,3,fips_6-4,08109,US,USA,840,USA,US-CO,US-CO-08109,Saguache County,geoId/08109,Q312563
St. Johns County,county,US-FL,US-FL-12109,3,fips_6-4,12109,US,USA,840,USA,US-FL,US-FL-12109,St. Johns County,geoId/12109,Q494471
Evans County,county,US-GA,US-GA-13109,3,fips_6-4,13109,US,USA,840,USA,US-GA,US-GA-13109,Evans County,geoId/13109,Q493044
McDonough County,county,US-IL,US-IL-17109,3,fips_6-4,17109,US,USA,840,USA,US-IL,US-IL-17109,McDonough County,geoId/17109,Q500758
Morgan County,county,US-IN,US-IN-18109,3,fips_6-4,18109,US,USA,840,USA,US-IN,US-IN-18109,Morgan County,geoId/18109,Q512259
Kossuth County,county,US-IA,US-IA-19109,3,fips_6-4,19109,US,USA,840,USA,US-IA,US-IA-19109,Kossuth County,geoId/19109,Q113201
Logan County,county,US-KS,US-KS-20109,3,fips_6-4,20109,US,USA,840,USA,US-KS,US-KS-20109,Logan County,geoId/20109,Q168144
Jackson County,county,US-KY,US-KY-21109,3,fips_6-4,21109,US,USA,840,USA,US-KY,US-KY-21109,Jackson County,geoId/21109,Q500686
Terrebonne Parish,county,US-LA,US-LA-22109,3,fips_6-4,22109,US,USA,840,USA,US-LA,US-LA-22109,Terrebonne Parish,geoId/22109,Q387555
Menominee County,county,US-MI,US-MI-26109,3,fips_6-4,26109,US,USA,840,USA,US-MI,US-MI-26109,Menominee County,geoId/26109,Q497728
