country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-26,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-27,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-28,-15,,,,1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-29,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-30,,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-03-31,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-01,,,,,-6,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-02,,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-03,,,,,-9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-04,-15,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-05,,,,,-12,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-06,,,,,-11,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-07,,,,,-12,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-08,,,,,-14,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-09,,,,,-12,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-10,,,,,-23,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-11,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-12,,,,,0,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-13,,,,,-7,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-14,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-15,,,,,-4,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-16,,,,,-5,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-17,,,,,-3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-18,-17,,,,-1,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-19,,,,,3,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-20,,,,,-9,
CM,Cameroon,Adamawa,,,CM-AD,,2020-04-21,,,,,-5,
